user_id,application_id,status_id,response,hours_online,program_name,application_type_name,payment_plan,professional_assoc,referrer,practice_type,home_state,work_state,gender,home_country,work_country,job_title,curriculum_id,sum
31630,16250,G,1,1065,IHeLp 2018 Spring,Regular,6 Monthly Payments,Registered Pharmacist,Web,Other,AZ,AZ,F,United States of America (the),USA,Sr VP Workers' Compensation Clinical Management,Orientation,10218.330539166667
31717,9134,G,34,2864,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Unit 4,1349.5873025
31717,9134,G,35,9941,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Unit 3,889.2185097222223
31717,9134,G,51,7919,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Unit 1,932.591370277778
31717,9134,G,1,337,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Orientation,1.0212683333333332
31717,9134,G,44,7751,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,AF member,Fam_Prac,WI,WI,F,US,US,,Unit 2,939.4980699999999
31734,9088,G,30,2084,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Unit 4,965.997695277778
31734,9088,G,56,6006,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Unit 1,887.2385183333334
31734,9088,G,32,5638,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Unit 2,951.2166827777777
31734,9088,G,1,245,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Orientation,251.41057777777775
31734,9088,G,31,7232,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,CA,CA,F,US,US,RN,Unit 3,961.225143888889
31742,9071,W,14,33,IHeLp 2016 Spring,Scholarship,2 Payments,Registered Nurse,Other,Other,,,F,,,RN,Unit 1,167.44241944444445
31742,9071,W,1,13,IHeLp 2016 Spring,Scholarship,2 Payments,Registered Nurse,Other,Other,,,F,,,RN,Orientation,1356.7474116666667
31750,9074,G,30,12683,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Unit 3,794.8186825
31750,9074,G,19,9889,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Unit 2,828.2642697222221
31750,9074,G,55,10748,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Unit 1,792.1189558333333
31750,9074,G,1,430,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Orientation,3.4760194444444443
31750,9074,G,38,3440,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,WY,WY,F,US,US,Staff RN,Unit 4,1321.8928213888887
31872,9090,G,46,6363,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,AZ,AZ,F,US,US,,Unit 1,937.0231413888887
31872,9090,G,24,2080,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,AZ,AZ,F,US,US,,Unit 4,1009.3095116666667
31872,9090,G,31,7341,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,AZ,AZ,F,US,US,,Unit 3,1003.8932408333333
31872,9090,G,1,245,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,AZ,AZ,F,US,US,,Orientation,0.5303877777777778
31872,9090,G,32,5628,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,AZ,AZ,F,US,US,,Unit 2,963.5912561111113
31923,9135,G,55,4707,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Unit 1,722.4682930555556
31923,9135,G,1,196,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Orientation,0.9101838888888888
31923,9135,G,29,5786,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Unit 3,1009.5274844444444
31923,9135,G,28,4511,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Unit 2,925.6928630555556
31923,9135,G,22,1569,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,DrWeil,Int_med,CO,,F,US,,,Unit 4,521.8215025000001
32000,10197,G,14,1756,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Unit 4,535.6992688888888
32000,10197,G,33,4488,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Unit 2,937.0469722222224
32000,10197,G,19,6147,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Unit 3,776.8402730555556
32000,10197,G,1,195,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Orientation,766.9760772222223
32000,10197,G,53,4781,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Other,Other,GA,GA,F,United States,US,Clinician,Unit 1,836.7235022222222
32218,9291,G,34,7099,IHeLp 2016 Spring,Regular,2 Payments,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Unit 3,371.18256805555563
32218,9291,G,36,5680,IHeLp 2016 Spring,Regular,2 Payments,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Unit 2,608.0810944444444
32218,9291,G,1,237,IHeLp 2016 Spring,Regular,2 Payments,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Orientation,1.4117169444444444
32218,9291,G,50,5798,IHeLp 2016 Spring,Regular,2 Payments,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Unit 1,699.9030700000002
32218,9291,G,32,1893,IHeLp 2016 Spring,Regular,2 Payments,Registered Nurse,Other,Other,AZ,AZ,F,Pima,Pima,,Unit 4,400.7865633333333
32457,9458,G,35,7269,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Unit 2,941.653674722222
32457,9458,G,52,7585,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Unit 1,873.0309558333333
32457,9458,G,29,2528,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Unit 4,995.9520330555556
32457,9458,G,25,9323,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Unit 3,897.9601550000001
32457,9458,G,1,316,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Nurse,CIM faculty,Fam_Prac,WI,WI,F,United States,United Sta,RN Health Coach,Orientation,365.9073663888889
32541,11436,G,40,4825,IHeLp 2017 Spring,Scholarship,2 Payments,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Unit 1,728.2457333333334
32541,11436,G,33,4628,IHeLp 2017 Spring,Scholarship,2 Payments,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Unit 2,881.2787908333332
32541,11436,G,30,6302,IHeLp 2017 Spring,Scholarship,2 Payments,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Unit 3,842.1023694444444
32541,11436,G,20,1871,IHeLp 2017 Spring,Scholarship,2 Payments,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Unit 4,663.3162938888888
32541,11436,G,1,197,IHeLp 2017 Spring,Scholarship,2 Payments,Registered Nurse,AF member,Other,AK,AK,F,USA,USA,Diabetic Care Coordinator,Orientation,0.500135
32747,9672,G,1,196,IHeLp 2016 Spring,Scholarship,1 Payment,Other,CIM faculty,Other,NM,,M,usa,,,Orientation,5.017908333333334
32747,9672,G,22,4793,IHeLp 2016 Spring,Scholarship,1 Payment,Other,CIM faculty,Other,NM,,M,usa,,,Unit 2,942.700603888889
32747,9672,G,22,1663,IHeLp 2016 Spring,Scholarship,1 Payment,Other,CIM faculty,Other,NM,,M,usa,,,Unit 4,856.4598447222223
32747,9672,G,11,6162,IHeLp 2016 Spring,Scholarship,1 Payment,Other,CIM faculty,Other,NM,,M,usa,,,Unit 3,997.883807777778
32747,9672,G,50,4793,IHeLp 2016 Spring,Scholarship,1 Payment,Other,CIM faculty,Other,NM,,M,usa,,,Unit 1,967.2266080555555
32977,13812,G,25,1920,IHeLp 2017 Spring,Scholarship,1 Payment,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Unit 4,1260.520667222222
32977,13812,G,37,7001,IHeLp 2017 Spring,Scholarship,1 Payment,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Unit 3,930.7317977777777
32977,13812,G,1,226,IHeLp 2017 Spring,Scholarship,1 Payment,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Orientation,1.0325416666666667
32977,13812,G,50,5420,IHeLp 2017 Spring,Scholarship,1 Payment,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Unit 1,917.4921158333334
32977,13812,G,21,5081,IHeLp 2017 Spring,Scholarship,1 Payment,Therapist,CIM faculty,Other,CT,CT,F,,USA,,Unit 2,945.8115013888887
33047,9808,G,47,5510,IHeLp 2016 Spring,Regular,2 Payments,Physical Therapist,Web,Other,CT,CT,F,,US,,Unit 1,862.5212688888888
33047,9808,G,22,5510,IHeLp 2016 Spring,Regular,2 Payments,Physical Therapist,Web,Other,CT,CT,F,,US,,Unit 2,926.2991333333333
33047,9808,G,24,1837,IHeLp 2016 Spring,Regular,2 Payments,Physical Therapist,Web,Other,CT,CT,F,,US,,Unit 4,1127.0518502777775
33047,9808,G,14,7002,IHeLp 2016 Spring,Regular,2 Payments,Physical Therapist,Web,Other,CT,CT,F,,US,,Unit 3,764.6802469444444
33097,9891,G,30,7774,IHeLp 2016 Spring,Regular,2 Payments,Registered Dietitian,Web,Other,,NY,F,,US,,Unit 3,875.7433105555556
33097,9891,G,23,2073,IHeLp 2016 Spring,Regular,2 Payments,Registered Dietitian,Web,Other,,NY,F,,US,,Unit 4,997.0176513888887
33097,9891,G,27,6090,IHeLp 2016 Spring,Regular,2 Payments,Registered Dietitian,Web,Other,,NY,F,,US,,Unit 2,957.2311063888887
33097,9891,G,1,259,IHeLp 2016 Spring,Regular,2 Payments,Registered Dietitian,Web,Other,,NY,F,,US,,Orientation,65.47202333333333
33097,9891,G,55,6219,IHeLp 2016 Spring,Regular,2 Payments,Registered Dietitian,Web,Other,,NY,F,,US,,Unit 1,887.9816988888889
33117,9831,G,16,4925,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Other,Other,TX,,F,US,US,Renal Dietitian ,Unit 3,1013.4193675
33117,9831,G,21,1304,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Other,Other,TX,,F,US,US,Renal Dietitian ,Unit 4,816.8944369444445
33117,9831,G,32,3549,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Other,Other,TX,,F,US,US,Renal Dietitian ,Unit 1,829.9958186111113
33117,9831,G,23,3549,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Dietitian,Other,Other,TX,,F,US,US,Renal Dietitian ,Unit 2,955.15845
33169,10077,G,35,5307,IHeLp 2016 Summer,Regular,2 Payments,Counselor,CIM faculty,Other,,,F,,,,Unit 2,933.9073833333333
33169,10077,G,1,217,IHeLp 2016 Summer,Regular,2 Payments,Counselor,CIM faculty,Other,,,F,,,,Orientation,0.5499911111111111
33169,10077,G,37,7149,IHeLp 2016 Summer,Regular,2 Payments,Counselor,CIM faculty,Other,,,F,,,,Unit 3,885.4710436111113
33169,10077,G,54,5416,IHeLp 2016 Summer,Regular,2 Payments,Counselor,CIM faculty,Other,,,F,,,,Unit 1,1030.2698727777777
33169,10077,G,26,1950,IHeLp 2016 Summer,Regular,2 Payments,Counselor,CIM faculty,Other,,,F,,,,Unit 4,786.1110958333333
33246,9892,G,1,363,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Orientation,4.608443611111111
33246,9892,G,34,11240,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Unit 3,904.9087813888887
33246,9892,G,34,2901,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Unit 4,1087.2326966666667
33246,9892,G,48,8702,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Unit 1,746.5289858333333
33246,9892,G,34,8340,IHeLp 2016 Spring,Scholarship,1 Payment,Registered Dietitian,Other,Sub,PA,,F,US,US,Health Coach/Dietitian/Diabetes Educator,Unit 2,958.7821347222224
33304,9914,G,26,1638,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,CA,CA,M,US,US,Private Practice Psychotherapist,Unit 4,1205.6204830555555
33304,9914,G,29,5782,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,CA,CA,M,US,US,Private Practice Psychotherapist,Unit 3,1182.9440419444445
33304,9914,G,35,4433,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,CA,CA,M,US,US,Private Practice Psychotherapist,Unit 2,977.3038061111113
33304,9914,G,49,4625,IHeLp 2016 Spring,Regular,2 Payments,Counselor,Web,Other,CA,CA,M,US,US,Private Practice Psychotherapist,Unit 1,727.5438366666666
33441,13843,G,27,4626,IHeLp 2017 Spring,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 2,935.4557972222225
33441,13843,G,41,1758,IHeLp 2017 Spring,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 4,915.8698308333333
33441,13843,G,45,4533,IHeLp 2017 Spring,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 1,780.1038241666665
33441,13843,G,29,4626,IHeLp 2017 Spring,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 2,935.4557972222225
33441,13843,G,26,6014,IHeLp 2017 Spring,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 3,863.2564869444444
33441,10307,D,45,5632,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 1,951.115766111111
33441,13843,G,3,6014,IHeLp 2017 Spring,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 3,863.2564869444444
33441,10307,D,29,4956,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 2,983.6636597222223
33441,10307,D,27,4956,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 2,983.6636597222223
33441,13843,G,1,185,IHeLp 2017 Spring,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Orientation,0.03620333333333333
33441,10307,D,3,2928,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 3,307.1963383333333
33441,13843,G,48,4533,IHeLp 2017 Spring,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 1,780.1038241666665
33441,10307,D,1,225,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Orientation,71.3022061111111
33441,10307,D,48,5632,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 1,951.115766111111
33441,10307,D,26,2928,IHeLp 2016 Summer,Scholarship,6 Monthly Payments,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 3,307.1963383333333
33506,10413,G,34,9746,IHeLp 2016 Summer,Regular,1 Payment,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Unit 3,958.3447766666667
33506,10413,G,49,7797,IHeLp 2016 Summer,Regular,1 Payment,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Unit 1,897.4925144444444
33506,10413,G,1,325,IHeLp 2016 Summer,Regular,1 Payment,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Orientation,88.25490111111111
33506,10413,G,28,2761,IHeLp 2016 Summer,Regular,1 Payment,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Unit 4,715.2811158333334
33506,10413,G,36,7147,IHeLp 2016 Summer,Regular,1 Payment,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Unit 2,873.3552247222221
33559,10061,W,1,112,IHeLp 2016 Summer,Regular,1 Payment,Counselor,DrWeil,Other,FL,FL,F,US,US,Counselor,Orientation,61.39064027777778
33559,10061,W,46,2456,IHeLp 2016 Summer,Regular,1 Payment,Counselor,DrWeil,Other,FL,FL,F,US,US,Counselor,Unit 2,622.6158380555555
33559,10061,W,47,2735,IHeLp 2016 Summer,Regular,1 Payment,Counselor,DrWeil,Other,FL,FL,F,US,US,Counselor,Unit 1,601.4425327777778
33778,10146,G,35,7437,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Unit 3,1061.2580261111113
33778,10146,G,1,248,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Orientation,284.5337438888889
33778,10146,G,34,2231,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Unit 4,529.2440430555555
33778,10146,G,32,5578,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Unit 2,980.6318980555556
33778,10146,G,45,6073,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Unit 1,960.6446738888887
33855,10192,G,34,5793,IHeLp 2016 Summer,Scholarship,2 Payments,Other,Other,Other,,,F,US,US,,Unit 3,1036.6007616666666
33855,10192,G,23,1588,IHeLp 2016 Summer,Scholarship,2 Payments,Other,Other,Other,,,F,US,US,,Unit 4,994.5222072222224
33855,10192,G,31,4392,IHeLp 2016 Summer,Scholarship,2 Payments,Other,Other,Other,,,F,US,US,,Unit 2,934.9464144444444
33855,10192,G,1,187,IHeLp 2016 Summer,Scholarship,2 Payments,Other,Other,Other,,,F,US,US,,Orientation,3.0852666666666666
33855,10192,G,53,4672,IHeLp 2016 Summer,Scholarship,2 Payments,Other,Other,Other,,,F,US,US,,Unit 1,887.3668791666665
33897,10183,G,37,4073,IHeLp 2016 Summer,Scholarship,2 Payments,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Unit 2,926.5553544444444
33897,10183,G,28,1473,IHeLp 2016 Summer,Scholarship,2 Payments,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Unit 4,819.5751227777777
33897,10183,G,1,173,IHeLp 2016 Summer,Scholarship,2 Payments,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Orientation,0.14597388888888888
33897,10183,G,33,5373,IHeLp 2016 Summer,Scholarship,2 Payments,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Unit 3,815.0279505555555
33897,10183,G,52,4333,IHeLp 2016 Summer,Scholarship,2 Payments,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Unit 1,911.7697705555556
33971,10216,D,1,13,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,Other,Other,,,F,US,US,,Orientation,41.06216416666667
33978,10215,G,35,4010,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Unit 2,986.2854191666668
33978,10215,G,29,1549,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Unit 4,762.7648144444445
33978,10215,G,35,5469,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Unit 3,1080.4462677777776
33978,10215,G,51,4557,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Unit 1,865.2084336111111
33978,10215,G,1,182,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Orientation,367.5335708333333
34083,10213,G,29,6186,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Unit 2,911.6176569444444
34083,10213,G,23,7376,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Unit 3,1029.4445033333334
34083,10213,G,1,238,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Orientation,0.7805519444444444
34083,10213,G,49,5948,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Unit 1,963.9280747222224
34083,10213,G,31,2141,IHeLp 2016 Summer,Scholarship,1 Payment,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Unit 4,999.3281341666666
34143,10239,W,1,11,IHeLp 2016 Summer,Scholarship,1 Payment,Psychologist,Other,Other,AZ,AZ,M,US,US,,Orientation,0.510158611111111
34157,10248,G,23,15436,IHeLp 2016 Summer,Regular,2 Payments,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Unit 3,835.2228394444444
34157,10248,G,24,4555,IHeLp 2016 Summer,Regular,2 Payments,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Unit 4,529.7894997222222
34157,10248,G,25,11640,IHeLp 2016 Summer,Regular,2 Payments,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Unit 2,942.6747477777777
34157,10248,G,1,506,IHeLp 2016 Summer,Regular,2 Payments,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Orientation,93.41002888888887
34157,10248,G,48,12652,IHeLp 2016 Summer,Regular,2 Payments,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Unit 1,820.7350644444444
34359,10281,G,48,6863,IHeLp 2016 Summer,Scholarship,1 Payment,Therapist,DrWeil,Other,CA,CA,F,US,US,,Unit 1,895.531476111111
34359,10281,G,28,6291,IHeLp 2016 Summer,Scholarship,1 Payment,Therapist,DrWeil,Other,CA,CA,F,US,US,,Unit 2,963.0164616666667
34359,10281,G,19,2431,IHeLp 2016 Summer,Scholarship,1 Payment,Therapist,DrWeil,Other,CA,CA,F,US,US,,Unit 4,754.8263888888888
34359,10281,G,29,8864,IHeLp 2016 Summer,Scholarship,1 Payment,Therapist,DrWeil,Other,CA,CA,F,US,US,,Unit 3,817.8807166666667
34359,10281,G,1,286,IHeLp 2016 Summer,Scholarship,1 Payment,Therapist,DrWeil,Other,CA,CA,F,US,US,,Orientation,0.6632233333333333
34460,10318,G,28,10265,IHeLp 2016 Summer,Scholarship,1 Payment,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Unit 3,946.6287083333334
34460,10318,G,30,7782,IHeLp 2016 Summer,Scholarship,1 Payment,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Unit 2,898.9451102777778
34460,10318,G,31,2980,IHeLp 2016 Summer,Scholarship,1 Payment,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Unit 4,1026.9875594444445
34460,10318,G,45,7947,IHeLp 2016 Summer,Scholarship,1 Payment,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Unit 1,863.7542083333333
34460,10318,G,1,331,IHeLp 2016 Summer,Scholarship,1 Payment,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Orientation,0.42909250000000004
34555,10331,G,1,242,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Orientation,25.41834277777777
34555,10331,G,34,5324,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Unit 2,997.6379813888886
34555,10331,G,21,2057,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Unit 4,818.69045
34555,10331,G,53,5808,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Unit 1,742.3021269444445
34555,10331,G,35,7260,IHeLp 2017 Spring,Scholarship,1 Payment,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Unit 3,861.6468588888887
34565,16973,G,30,6225,IHeLp 2018 Spring,Scholarship,6 Monthly Payments,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Unit 3,1242.7580094444445
34565,16973,G,42,1868,IHeLp 2018 Spring,Scholarship,6 Monthly Payments,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Unit 4,700.1475380555556
34565,16973,G,48,5084,IHeLp 2018 Spring,Scholarship,6 Monthly Payments,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Unit 1,970.1700363888887
34565,16973,G,24,4877,IHeLp 2018 Spring,Scholarship,6 Monthly Payments,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Unit 2,942.8287505555555
34565,16973,G,1,726,IHeLp 2018 Spring,Scholarship,6 Monthly Payments,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Orientation,1369.6789688888894
34572,10373,G,1,165,IHeLp 2016 Summer,Scholarship,1 Payment,Other,Other,Fam_Prac,AZ,AZ,F,United States,US,Employee Health and Wellness Manager,Orientation,0.19502805555555555
34572,10373,G,37,4220,IHeLp 2016 Summer,Scholarship,1 Payment,Other,Other,Fam_Prac,AZ,AZ,F,United States,US,Employee Health and Wellness Manager,Unit 1,815.6390372222223
34572,10373,G,26,1489,IHeLp 2016 Summer,Scholarship,1 Payment,Other,Other,Fam_Prac,AZ,AZ,F,United States,US,Employee Health and Wellness Manager,Unit 4,741.3010080555556
