user_id,application_id,status_id,payment_plan,response,hours_online,program_name,application_type_name,professional_assoc,referrer,practice_type,home_state,work_state,gender,home_country,work_country,job_title,curriculum_id
26660,8468,G,6 Monthly Payments,1,11239,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,,,F,Canada,Canada,,Orientation
26660,8468,G,6 Monthly Payments,56,87479,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 1
26660,8468,G,6 Monthly Payments,32,82012,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,,,F,Canada,Canada,,Unit 3
26706,7145,G,1 Payment,33,81690,IHeLp 2014 Winter,Regular Discounted,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 3
26706,7145,G,1 Payment,41,93360,IHeLp 2014 Winter,Regular Discounted,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 1
26706,7145,G,1 Payment,23,84607,IHeLp 2014 Winter,Regular Discounted,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 2
26706,7145,G,1 Payment,25,50570,IHeLp 2014 Winter,Regular Discounted,Counselor,DrWeil_event,Specialty Not Listed,NC,,F,United States of America (the),,,Unit 4
26757,7149,G,1 Payment,37,26290,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 1
26757,7149,G,1 Payment,25,23003,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 3
26757,7149,G,1 Payment,32,14240,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 4
26757,7149,G,1 Payment,31,23825,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,Web,Other,AZ,AZ,F,US,US,,Unit 2
26773,7313,G,1 Payment,33,63856,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 3
26773,7313,G,1 Payment,48,72978,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 1
26773,7313,G,1 Payment,29,66137,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 2
26773,7313,G,1 Payment,27,39530,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Surgery,TX,TX,F,US,US,,Unit 4
26799,7157,G,6 Monthly Payments,25,34514,IHeLp 2014 Winter,Regular,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 4
26799,7157,G,6 Monthly Payments,45,63718,IHeLp 2014 Winter,Regular,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 1
26799,7157,G,6 Monthly Payments,25,55753,IHeLp 2014 Winter,Regular,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 3
26799,7157,G,6 Monthly Payments,26,57744,IHeLp 2014 Winter,Regular,Chiropractor,Brochure/Mailing,Other,AK,,F,United States,,"DC, NBC-HWC",Unit 2
26872,7240,G,6 Monthly Payments,32,40258,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 2
26872,7240,G,6 Monthly Payments,50,44422,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 1
26872,7240,G,6 Monthly Payments,35,38869,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 3
26872,7240,G,6 Monthly Payments,27,24062,IHeLp 2014 Winter,Regular,Psychologist,CIM faculty,Other,MD,MD,F,US,US,,Unit 4
26910,7185,G,1 Payment,43,81323,IHeLp 2014 Winter,Regular,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 1
26910,7185,G,1 Payment,26,73699,IHeLp 2014 Winter,Regular,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 2
26910,7185,G,1 Payment,30,71158,IHeLp 2014 Winter,Regular,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 3
26910,7185,G,1 Payment,35,44050,IHeLp 2014 Winter,Regular,Registered Nurse,CIM faculty,Other,CA,,F,US,,,Unit 4
27039,7229,W,1 Payment,2,18442,IHeLp 2014 Winter,Regular,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 3
27039,7229,W,1 Payment,50,21077,IHeLp 2014 Winter,Regular,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 1
27039,7229,W,1 Payment,24,19101,IHeLp 2014 Winter,Regular,Counselor,CIM faculty,Other,AZ,AZ,F,US,US,Program Manager/Therapist,Unit 2
27040,7209,G,6 Monthly Payments,39,67519,IHeLp 2014 Winter,Regular,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 1
27040,7209,G,6 Monthly Payments,8,59079,IHeLp 2014 Winter,Regular,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 3
27040,7209,G,6 Monthly Payments,20,36573,IHeLp 2014 Winter,Regular,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 4
27040,7209,G,6 Monthly Payments,16,61189,IHeLp 2014 Winter,Regular,Therapist,AF member,Other,NH,NH,F,USA,,Therapist & Founding Partner,Unit 2
27044,7211,G,2 Payments,53,26192,IHeLp 2014 Winter,Regular,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 1
27044,7211,G,2 Payments,25,23737,IHeLp 2014 Winter,Regular,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 2
27044,7211,G,2 Payments,37,14187,IHeLp 2014 Winter,Regular,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 4
27044,7211,G,2 Payments,33,22918,IHeLp 2014 Winter,Regular,Registered Nurse,DrWeil,Other,WA,WA,F,US,US,Charge Nurse,Unit 3
27045,7288,G,1 Payment,50,49533,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 1
27045,7288,G,1 Payment,38,26830,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 4
27045,7288,G,1 Payment,35,43341,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 3
27045,7288,G,1 Payment,30,44889,IHeLp 2014 Winter,Regular Discounted,Registered Nurse,AF member,Fam_Prac,WI,WI,M,US,US,"Manager, Community Clinics",Unit 2
27046,7212,W,2 Payments,34,5378,IHeLp 2014 Winter,Regular,Therapist,CIM faculty,Other,,AZ,F,,US,,Unit 1
27150,7277,G,1 Payment,31,36578,IHeLp 2014 Winter,Regular,Other,Web,Other,OH,,F,US,,CPST,Unit 3
27150,7277,G,1 Payment,37,22643,IHeLp 2014 Winter,Regular,Other,Web,Other,OH,,F,US,,CPST,Unit 4
27150,7277,G,1 Payment,56,41803,IHeLp 2014 Winter,Regular,Other,Web,Other,OH,,F,US,,CPST,Unit 1
27150,7277,G,1 Payment,27,37884,IHeLp 2014 Winter,Regular,Other,Web,Other,OH,,F,US,,CPST,Unit 2
27192,13725,G,1 Payment,27,34140,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 2
27192,13725,G,1 Payment,35,22760,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 4
27192,13725,G,1 Payment,1,4227,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Orientation
27192,13725,G,1 Payment,47,34140,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 1
27192,13725,G,1 Payment,29,37933,IHeLp 2017 Spring,Scholarship,Other,AF member,Sub,NH,NH,F,United States,USA,,Unit 3
27247,7326,G,1 Payment,22,24844,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 2
27247,7326,G,1 Payment,22,14849,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 4
27247,7326,G,1 Payment,27,23987,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 3
27247,7326,G,1 Payment,39,27414,IHeLp 2014 Winter,Regular,Registered Nurse,Other,Other,CA,CA,F,US,US,,Unit 1
27663,10280,G,1 Payment,23,56134,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 3
27663,10280,G,1 Payment,34,50158,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 2
27663,10280,G,1 Payment,26,29027,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 4
27663,10280,G,1 Payment,44,55707,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil_event,Other,KY,KY,F,US,US,,Unit 1
28028,8548,G,6 Monthly Payments,32,12362,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 4
28028,8548,G,6 Monthly Payments,1,2629,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Orientation
28028,8548,G,6 Monthly Payments,29,20462,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 2
28028,8548,G,6 Monthly Payments,44,20462,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 1
28028,8548,G,6 Monthly Payments,33,19183,IHeLp 2015 Summer,Scholarship,Registered Nurse,Brochure/Mailing,Other,AZ,AZ,F,US,United Sta,,Unit 3
28120,8630,G,1 Payment,48,47605,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 1
28120,8630,G,1 Payment,44,28762,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 4
28120,8630,G,1 Payment,1,6116,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Orientation
28120,8630,G,1 Payment,34,44630,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 3
28120,8630,G,1 Payment,34,47605,IHeLp 2015 Summer,Regular,Registered Dietitian,DrWeil,Other,VA,VA,F,US,US,Associate Professor,Unit 2
28127,7798,G,6 Monthly Payments,31,25074,IHeLp 2015 Summer,Scholarship,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 3
28127,7798,G,6 Monthly Payments,32,16159,IHeLp 2015 Summer,Scholarship,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 4
28127,7798,G,6 Monthly Payments,29,26745,IHeLp 2015 Summer,Scholarship,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 2
28127,7798,G,6 Monthly Payments,52,26745,IHeLp 2015 Summer,Scholarship,Therapist,Web,Other,CA,CA,F,US,US,LCSW,Unit 1
28354,7915,G,1 Payment,31,43256,IHeLp 2015 Summer,Regular,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 2
28354,7915,G,1 Payment,33,40553,IHeLp 2015 Summer,Regular,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 3
28354,7915,G,1 Payment,26,26134,IHeLp 2015 Summer,Regular,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 4
28354,7915,G,1 Payment,57,43256,IHeLp 2015 Summer,Regular,Psychologist,Other,Other,WI,WI,F,US,US,Professor,Unit 1
28673,8266,G,2 Payments,34,79309,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 3
28673,8266,G,2 Payments,33,84596,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 2
28673,8266,G,2 Payments,34,51110,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 4
28673,8266,G,2 Payments,51,84596,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Unit 1
28673,8266,G,2 Payments,1,10868,IHeLp 2015 Summer,Regular,Counselor,Web,Other,IN,IN,F,USA,USA,Clinical therapist,Orientation
28680,8097,G,1 Payment,1,2893,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Orientation
28680,8097,G,1 Payment,47,22515,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 1
28680,8097,G,1 Payment,27,22515,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 2
28680,8097,G,1 Payment,21,13603,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 4
28680,8097,G,1 Payment,26,21108,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Other,CA,,F,US,US,Registered Nurse,Unit 3
28688,8106,G,6 Monthly Payments,31,47775,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 3
28688,8106,G,6 Monthly Payments,37,30788,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 4
28688,8106,G,6 Monthly Payments,27,50960,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 2
28688,8106,G,6 Monthly Payments,47,50960,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Unit 1
28688,8106,G,6 Monthly Payments,1,6547,IHeLp 2015 Summer,Scholarship,Registered Nurse,Other,Other,,,F,US,US,Nursing Manager,Orientation
28997,11899,G,2 Payments,1,7723,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Orientation
28997,11899,G,2 Payments,40,69308,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 3
28997,11899,G,2 Payments,35,62378,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 2
28997,11899,G,2 Payments,40,41585,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 4
28997,11899,G,2 Payments,53,62378,IHeLp 2017 Spring,Regular,Registered Nurse,DrWeil,Fam_Prac,ID,ID,F,USA,USA,,Unit 1
29008,8280,G,6 Monthly Payments,31,62375,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 3
29008,8280,G,6 Monthly Payments,55,66533,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 1
29008,8280,G,6 Monthly Payments,1,8548,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Orientation
29008,8280,G,6 Monthly Payments,27,40197,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 4
29008,8280,G,6 Monthly Payments,30,66533,IHeLp 2015 Summer,Scholarship,Therapist,Other,Other,,,F,,,Integrative Medicine Counselor / Coordinator,Unit 2
29028,8324,G,6 Monthly Payments,1,5426,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Orientation
29028,8324,G,6 Monthly Payments,57,42236,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 1
29028,8324,G,6 Monthly Payments,28,42236,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 2
29028,8324,G,6 Monthly Payments,26,39596,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 3
29028,8324,G,6 Monthly Payments,20,25517,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,FL,FL,F,US,US,Dietitian,Unit 4
29105,8310,G,1 Payment,31,20051,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Unit 2
29105,8310,G,1 Payment,31,19461,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Unit 3
29105,8310,G,1 Payment,53,20641,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Unit 1
29105,8310,G,1 Payment,33,12188,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Unit 4
29105,8310,G,1 Payment,1,2621,IHeLp 2016 Spring,Scholarship,Psychologist,AF member,Other,,AZ,F,,US,,Orientation
29119,8326,G,6 Monthly Payments,1,8409,IHeLp 2015 Summer,Scholarship,Physical Therapist,Web,Other,,,M,,,,Orientation
29119,8326,G,6 Monthly Payments,53,65451,IHeLp 2015 Summer,Scholarship,Physical Therapist,Web,Other,,,M,,,,Unit 1
29119,8326,G,6 Monthly Payments,32,65451,IHeLp 2015 Summer,Scholarship,Physical Therapist,Web,Other,,,M,,,,Unit 2
29119,8326,G,6 Monthly Payments,36,39544,IHeLp 2015 Summer,Scholarship,Physical Therapist,Web,Other,,,M,,,,Unit 4
29119,8326,G,6 Monthly Payments,32,61361,IHeLp 2015 Summer,Scholarship,Physical Therapist,Web,Other,,,M,,,,Unit 3
29145,8338,G,6 Monthly Payments,51,38577,IHeLp 2015 Summer,Scholarship,Therapist,DrWeil,Other,,,F,,,,Unit 1
29145,8338,G,6 Monthly Payments,27,23307,IHeLp 2015 Summer,Scholarship,Therapist,DrWeil,Other,,,F,,,,Unit 4
29145,8338,G,6 Monthly Payments,23,38577,IHeLp 2015 Summer,Scholarship,Therapist,DrWeil,Other,,,F,,,,Unit 2
29145,8338,G,6 Monthly Payments,1,4956,IHeLp 2015 Summer,Scholarship,Therapist,DrWeil,Other,,,F,,,,Orientation
29145,8338,G,6 Monthly Payments,29,36166,IHeLp 2015 Summer,Scholarship,Therapist,DrWeil,Other,,,F,,,,Unit 3
29184,8352,G,6 Monthly Payments,16,26224,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Pediatrics,AZ,,F,US,,,Unit 2
29184,8352,G,6 Monthly Payments,41,26224,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Pediatrics,AZ,,F,US,,,Unit 1
29184,8352,G,6 Monthly Payments,19,24585,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Pediatrics,AZ,,F,US,,,Unit 3
29184,8352,G,6 Monthly Payments,16,15844,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Pediatrics,AZ,,F,US,,,Unit 4
29184,8352,G,6 Monthly Payments,1,3369,IHeLp 2015 Summer,Scholarship,Registered Nurse,Web,Pediatrics,AZ,,F,US,,,Orientation
29195,8355,G,6 Monthly Payments,26,23927,IHeLp 2015 Summer,Scholarship,Registered Nurse,DrWeil,Other,,,F,,,,Unit 3
29195,8355,G,6 Monthly Payments,48,25522,IHeLp 2015 Summer,Scholarship,Registered Nurse,DrWeil,Other,,,F,,,,Unit 1
29195,8355,G,6 Monthly Payments,19,15420,IHeLp 2015 Summer,Scholarship,Registered Nurse,DrWeil,Other,,,F,,,,Unit 4
29195,8355,G,6 Monthly Payments,27,25522,IHeLp 2015 Summer,Scholarship,Registered Nurse,DrWeil,Other,,,F,,,,Unit 2
29197,8360,G,6 Monthly Payments,1,4531,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Brochure/Mailing,Other,MI,,F,United States,,Healthy Living Advisors,Orientation
29197,8360,G,6 Monthly Payments,23,21310,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Brochure/Mailing,Other,MI,,F,United States,,Healthy Living Advisors,Unit 4
29197,8360,G,6 Monthly Payments,26,33068,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Brochure/Mailing,Other,MI,,F,United States,,Healthy Living Advisors,Unit 3
29197,8360,G,6 Monthly Payments,48,35272,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Brochure/Mailing,Other,MI,,F,United States,,Healthy Living Advisors,Unit 1
29197,8360,G,6 Monthly Payments,35,35272,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Brochure/Mailing,Other,MI,,F,United States,,Healthy Living Advisors,Unit 2
29316,8395,G,6 Monthly Payments,1,4355,IHeLp 2015 Summer,Scholarship,Psychologist,CIM faculty,Other,AZ,AZ,F,United States,United Sta,Clinical Psychologist/ Owner,Orientation
29316,8395,G,6 Monthly Payments,57,33897,IHeLp 2015 Summer,Scholarship,Psychologist,CIM faculty,Other,AZ,AZ,F,United States,United Sta,Clinical Psychologist/ Owner,Unit 1
29316,8395,G,6 Monthly Payments,34,33897,IHeLp 2015 Summer,Scholarship,Psychologist,CIM faculty,Other,AZ,AZ,F,United States,United Sta,Clinical Psychologist/ Owner,Unit 2
29316,8395,G,6 Monthly Payments,25,20479,IHeLp 2015 Summer,Scholarship,Psychologist,CIM faculty,Other,AZ,AZ,F,United States,United Sta,Clinical Psychologist/ Owner,Unit 4
29316,8395,G,6 Monthly Payments,33,31778,IHeLp 2015 Summer,Scholarship,Psychologist,CIM faculty,Other,AZ,AZ,F,United States,United Sta,Clinical Psychologist/ Owner,Unit 3
29364,8422,W,1 Payment,1,1113,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Other,IL,,F,US,,Clinical Assistant Professor,Orientation
29364,8422,W,1 Payment,47,10020,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Other,IL,,F,US,,Clinical Assistant Professor,Unit 1
29364,8422,W,1 Payment,29,9021,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Other,IL,,F,US,,Clinical Assistant Professor,Unit 2
29364,8422,W,1 Payment,27,10096,IHeLp 2016 Summer,Scholarship,Registered Nurse,DrWeil,Other,IL,,F,US,,Clinical Assistant Professor,Unit 3
29502,8489,G,2 Payments,37,34160,IHeLp 2015 Summer,Scholarship,Counselor,Other,Other,,,M,,,Licensed Mental Health Counselor,Unit 4
29502,8489,G,2 Payments,53,56541,IHeLp 2015 Summer,Scholarship,Counselor,Other,Other,,,M,,,Licensed Mental Health Counselor,Unit 1
29502,8489,G,2 Payments,1,7264,IHeLp 2015 Summer,Scholarship,Counselor,Other,Other,,,M,,,Licensed Mental Health Counselor,Orientation
29502,8489,G,2 Payments,37,53007,IHeLp 2015 Summer,Scholarship,Counselor,Other,Other,,,M,,,Licensed Mental Health Counselor,Unit 3
29502,8489,G,2 Payments,35,56541,IHeLp 2015 Summer,Scholarship,Counselor,Other,Other,,,M,,,Licensed Mental Health Counselor,Unit 2
29522,8498,G,1 Payment,28,40556,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,,,F,,,Nutrition and Wellness Coordinator,Unit 2
29522,8498,G,1 Payment,30,38021,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,,,F,,,Nutrition and Wellness Coordinator,Unit 3
29522,8498,G,1 Payment,1,5210,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,,,F,,,Nutrition and Wellness Coordinator,Orientation
29522,8498,G,1 Payment,43,40556,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,,,F,,,Nutrition and Wellness Coordinator,Unit 1
29522,8498,G,1 Payment,22,24502,IHeLp 2015 Summer,Scholarship,Registered Dietitian,Web,Other,,,F,,,Nutrition and Wellness Coordinator,Unit 4
29551,14871,G,6 Monthly Payments,38,24508,IHeLp 2017 Summer,Regular,Registered Nurse,AF member,Surgery,AZ,AZ,F,USA,USA,RN-TL,Unit 4
29551,14871,G,6 Monthly Payments,1,4738,IHeLp 2017 Summer,Regular,Registered Nurse,AF member,Surgery,AZ,AZ,F,USA,USA,RN-TL,Orientation
29551,14871,G,6 Monthly Payments,60,36762,IHeLp 2017 Summer,Regular,Registered Nurse,AF member,Surgery,AZ,AZ,F,USA,USA,RN-TL,Unit 1
29551,14871,G,6 Monthly Payments,30,40847,IHeLp 2017 Summer,Regular,Registered Nurse,AF member,Surgery,AZ,AZ,F,USA,USA,RN-TL,Unit 3
29551,14871,G,6 Monthly Payments,34,36762,IHeLp 2017 Summer,Regular,Registered Nurse,AF member,Surgery,AZ,AZ,F,USA,USA,RN-TL,Unit 2
29565,8533,G,6 Monthly Payments,22,41199,IHeLp 2015 Summer,Scholarship,Other,AF member,Other,,,F,,,HEALTH / MEDICAL NEWS REPORT,Unit 3
29565,8533,G,6 Monthly Payments,58,43945,IHeLp 2015 Summer,Scholarship,Other,AF member,Other,,,F,,,HEALTH / MEDICAL NEWS REPORT,Unit 1
29565,8533,G,6 Monthly Payments,29,43945,IHeLp 2015 Summer,Scholarship,Other,AF member,Other,,,F,,,HEALTH / MEDICAL NEWS REPORT,Unit 2
29565,8533,G,6 Monthly Payments,1,5646,IHeLp 2015 Summer,Scholarship,Other,AF member,Other,,,F,,,HEALTH / MEDICAL NEWS REPORT,Orientation
29565,8533,G,6 Monthly Payments,9,26550,IHeLp 2015 Summer,Scholarship,Other,AF member,Other,,,F,,,HEALTH / MEDICAL NEWS REPORT,Unit 4
29572,8578,G,2 Payments,1,11292,IHeLp 2015 Summer,Regular,Other,DrWeil_event,Other,,,F,,,,Orientation
29572,8578,G,2 Payments,26,53102,IHeLp 2015 Summer,Regular,Other,DrWeil_event,Other,,,F,,,,Unit 4
29572,8578,G,2 Payments,57,87893,IHeLp 2015 Summer,Regular,Other,DrWeil_event,Other,,,F,,,,Unit 1
29572,8578,G,2 Payments,35,87893,IHeLp 2015 Summer,Regular,Other,DrWeil_event,Other,,,F,,,,Unit 2
29572,8578,G,2 Payments,30,82399,IHeLp 2015 Summer,Regular,Other,DrWeil_event,Other,,,F,,,,Unit 3
29583,8530,G,6 Monthly Payments,1,7326,IHeLp 2015 Summer,Regular,Physical Therapist,Other,Other,ID,ID,F,US,US,Physical Therapist,Orientation
29583,8530,G,6 Monthly Payments,32,34453,IHeLp 2015 Summer,Regular,Physical Therapist,Other,Other,ID,ID,F,US,US,Physical Therapist,Unit 4
29583,8530,G,6 Monthly Payments,34,57025,IHeLp 2015 Summer,Regular,Physical Therapist,Other,Other,ID,ID,F,US,US,Physical Therapist,Unit 2
29583,8530,G,6 Monthly Payments,33,53461,IHeLp 2015 Summer,Regular,Physical Therapist,Other,Other,ID,ID,F,US,US,Physical Therapist,Unit 3
29583,8530,G,6 Monthly Payments,47,57025,IHeLp 2015 Summer,Regular,Physical Therapist,Other,Other,ID,ID,F,US,US,Physical Therapist,Unit 1
29593,8536,G,6 Monthly Payments,1,5326,IHeLp 2015 Summer,Scholarship,Acupuncturist,AF member,Other,,,F,,,Licensed Acupuncturist,Orientation
29593,8536,G,6 Monthly Payments,24,25049,IHeLp 2015 Summer,Scholarship,Acupuncturist,AF member,Other,,,F,,,Licensed Acupuncturist,Unit 4
29593,8536,G,6 Monthly Payments,27,38869,IHeLp 2015 Summer,Scholarship,Acupuncturist,AF member,Other,,,F,,,Licensed Acupuncturist,Unit 3
